record_key,kind,csv_value
Si3N4_Si3N4_Beliaev,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Beliaev/raw_database_points.json
Si3N4_Si3N4_Beliaev,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Beliaev/fitting_grid_points.json
Si3N4_Si3N4_Vogt-1,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-1/raw_database_points.json
Si3N4_Si3N4_Vogt-1,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-1/fitting_grid_points.json
Si3N4_Si3N4_Vogt-2,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-2/raw_database_points.json
Si3N4_Si3N4_Vogt-2,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-2/fitting_grid_points.json
Si3N4_Si3N4_Vogt-3,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-3/raw_database_points.json
Si3N4_Si3N4_Vogt-3,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-3/fitting_grid_points.json
SiC_SiC_Larruquert,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiC_SiC_Larruquert/raw_database_points.json
SiC_SiC_Larruquert,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiC_SiC_Larruquert/fitting_grid_points.json
SiO2_SiO2_Franta,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiO2_SiO2_Franta/raw_database_points.json
SiO2_SiO2_Franta,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiO2_SiO2_Franta/fitting_grid_points.json
SiO2_SiO2_Franta-25C,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiO2_SiO2_Franta-25C/raw_database_points.json
SiO2_SiO2_Franta-25C,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiO2_SiO2_Franta-25C/fitting_grid_points.json
SiO2_SiO2_Franta-300C,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiO2_SiO2_Franta-300C/raw_database_points.json
SiO2_SiO2_Franta-300C,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiO2_SiO2_Franta-300C/fitting_grid_points.json
SiO2_SiO2_Gao,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiO2_SiO2_Gao/raw_database_points.json
SiO2_SiO2_Gao,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiO2_SiO2_Gao/fitting_grid_points.json
SiO2_SiO2_Lemarchand,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiO2_SiO2_Lemarchand/raw_database_points.json
SiO2_SiO2_Lemarchand,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiO2_SiO2_Lemarchand/fitting_grid_points.json
SiO2_SiO2_Rodriguez-de_Marcos,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiO2_SiO2_Rodriguez-de_Marcos/raw_database_points.json
SiO2_SiO2_Rodriguez-de_Marcos,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiO2_SiO2_Rodriguez-de_Marcos/fitting_grid_points.json
Ta_Ta_Werner,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta_Ta_Werner/raw_database_points.json
Ta_Ta_Werner,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta_Ta_Werner/fitting_grid_points.json
Ta_Ta_Werner-DFT,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta_Ta_Werner-DFT/raw_database_points.json
Ta_Ta_Werner-DFT,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta_Ta_Werner-DFT/fitting_grid_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25/raw_database_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25/fitting_grid_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-16-25,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-16-25/raw_database_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-16-25,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-16-25/fitting_grid_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-4-25,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-4-25/raw_database_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-4-25,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-4-25/fitting_grid_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25/raw_database_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25/fitting_grid_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450/raw_database_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450/fitting_grid_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550/raw_database_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550/fitting_grid_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25/raw_database_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25/fitting_grid_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-5.48-12-25,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-5.48-12-25/raw_database_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-5.48-12-25,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-5.48-12-25/fitting_grid_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/raw_database_points.json
Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/fitting_grid_points.json
Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-650,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-650/raw_database_points.json
Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-650,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-650/fitting_grid_points.json
Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-750,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-750/raw_database_points.json
Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-750,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-750/fitting_grid_points.json
Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-850,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-850/raw_database_points.json
Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-850,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-850/fitting_grid_points.json
Ta2O5_Ta2O5_Franta-2015,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Franta-2015/raw_database_points.json
Ta2O5_Ta2O5_Franta-2015,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Franta-2015/fitting_grid_points.json
Ta2O5_Ta2O5_Franta-2025,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Franta-2025/raw_database_points.json
Ta2O5_Ta2O5_Franta-2025,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Franta-2025/fitting_grid_points.json
Ta2O5_Ta2O5_Rodriguez-de_Marcos,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Rodriguez-de_Marcos/raw_database_points.json
Ta2O5_Ta2O5_Rodriguez-de_Marcos,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ta2O5_Ta2O5_Rodriguez-de_Marcos/fitting_grid_points.json
Ti_Ti_Johnson,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ti_Ti_Johnson/raw_database_points.json
Ti_Ti_Johnson,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ti_Ti_Johnson/fitting_grid_points.json
Ti_Ti_Palm,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ti_Ti_Palm/raw_database_points.json
Ti_Ti_Palm,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ti_Ti_Palm/fitting_grid_points.json
Ti_Ti_Rakic-BB,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ti_Ti_Rakic-BB/raw_database_points.json
Ti_Ti_Rakic-BB,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ti_Ti_Rakic-BB/fitting_grid_points.json
Ti_Ti_Rakic-LD,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ti_Ti_Rakic-LD/raw_database_points.json
Ti_Ti_Rakic-LD,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ti_Ti_Rakic-LD/fitting_grid_points.json
Ti_Ti_Werner,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ti_Ti_Werner/raw_database_points.json
Ti_Ti_Werner,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ti_Ti_Werner/fitting_grid_points.json
Ti_Ti_Werner-DFT,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ti_Ti_Werner-DFT/raw_database_points.json
Ti_Ti_Werner-DFT,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Ti_Ti_Werner-DFT/fitting_grid_points.json
TiN_TiN_Beliaev-sputtering,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Beliaev-sputtering/raw_database_points.json
TiN_TiN_Beliaev-sputtering,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Beliaev-sputtering/fitting_grid_points.json
TiN_TiN_Pfluger,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Pfluger/raw_database_points.json
TiN_TiN_Pfluger,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Pfluger/fitting_grid_points.json
TiN_TiN_Shkondin,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin/raw_database_points.json
TiN_TiN_Shkondin,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin/fitting_grid_points.json
TiN_TiN_Shkondin-700,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-700/raw_database_points.json
TiN_TiN_Shkondin-700,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-700/fitting_grid_points.json
TiN_TiN_Shkondin-800,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-800/raw_database_points.json
TiN_TiN_Shkondin-800,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-800/fitting_grid_points.json
TiN_TiN_Shkondin-900,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-900/raw_database_points.json
TiN_TiN_Shkondin-900,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-900/fitting_grid_points.json
TiO2_TiO2_Franta,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Franta/raw_database_points.json
TiO2_TiO2_Franta,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Franta/fitting_grid_points.json
TiO2_TiO2_Sarkar,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Sarkar/raw_database_points.json
TiO2_TiO2_Sarkar,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Sarkar/fitting_grid_points.json
TiO2_TiO2_Siefke,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Siefke/raw_database_points.json
TiO2_TiO2_Siefke,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Siefke/fitting_grid_points.json
TiO2_TiO2_Zhukovsky,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Zhukovsky/raw_database_points.json
TiO2_TiO2_Zhukovsky,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiO2_TiO2_Zhukovsky/fitting_grid_points.json
V_V_Johnson,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Johnson/raw_database_points.json
V_V_Johnson,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Johnson/fitting_grid_points.json
V_V_Werner,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner/raw_database_points.json
V_V_Werner,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner/fitting_grid_points.json
V_V_Werner-DFT,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner-DFT/raw_database_points.json
V_V_Werner-DFT,fitting_grid_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/V_V_Werner-DFT/fitting_grid_points.json
VO2_VO2_Oguntoye-20C,raw_database_points_json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/VO2_VO2_Oguntoye-20C/raw_database_points.json
